PERIOD,cl_id,MCC,currency,TRDATETIME,amount,target_flag,target_sum,trx_category_mul,mday,ymonth,year,wday,is_weekend,mcc_group,amount_log,channel_type1,channel_type2,channel_type3,channel_type4,channel_type5,trx_BACK_TRX,trx_C2C_IN,trx_C2C_OUT,trx_CASH_ADV,trx_CAT,trx_DEPOSIT,trx_POS,trx_WD_ATM_OTHER,trx_WD_ATM_PARTNER,trx_WD_ATM_ROS
01/04/2017,7799,5812,810,2017-04-15 00:00:00,360.0,0,0.0,-1,15,4,2017,5,True,15.0,5.8888779583328805,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/07/2017,357,5999,810,2017-07-29 07:21:54,500.0,1,152827.15,-1,29,7,2017,5,True,15.0,6.2166061010848646,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/03/2017,3349,5983,810,2017-03-06 00:00:00,840.5,1,38706.39,-1,6,3,2017,0,False,15.0,6.735186013630861,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
01/11/2016,6129,5411,810,2016-11-14 00:00:00,1062.4,1,80848.32,-1,14,11,2016,0,False,17.0,6.969226601070238,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/01/2017,5860,5983,810,2017-01-27 00:00:00,1470.8,1,123418.92,-1,27,1,2017,4,False,15.0,7.294241420492499,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/07/2017,1180,5411,810,2017-07-27 00:00:00,4488.1,1,150582.2,-1,27,7,2017,3,False,17.0,8.40940751521013,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/11/2016,7413,5411,810,2016-11-26 00:00:00,8562.03,1,103.97,-1,26,11,2016,5,True,17.0,9.05520937846511,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/02/2017,2541,6011,810,2017-02-05 12:58:21,10000.0,1,227869.3,1,5,2,2017,6,True,11.0,9.210440366976517,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
01/08/2017,8095,5411,810,2017-08-13 00:00:00,75.0,1,17007.21,-1,13,8,2017,6,True,17.0,4.330733340286331,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/04/2017,1800,5411,810,2017-04-26 00:00:00,1192.0,1,117717.52,-1,26,4,2017,2,False,17.0,7.084226422097916,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/02/2017,7191,6011,810,2017-02-28 10:45:02,900.0,0,0.0,-1,28,2,2017,1,False,11.0,6.803505257608338,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
01/02/2017,5214,5499,810,2017-02-22 00:00:00,228.0,0,0.0,-1,22,2,2017,2,False,17.0,5.43372200355424,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/04/2017,1233,5912,810,2017-04-20 00:00:00,12.7,0,0.0,-1,20,4,2017,3,False,15.0,2.617395832834079,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/08/2017,6948,5411,810,2017-08-15 00:00:00,648.0,1,314.0,-1,15,8,2017,1,False,17.0,6.47543271670409,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/02/2017,2884,5921,810,2017-02-09 00:00:00,528.0,1,78403.97,-1,9,2,2017,3,False,15.0,6.270988431858299,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/08/2017,7081,5814,810,2017-08-02 00:00:00,100.0,1,664591.52,-1,2,8,2017,2,False,15.0,4.61512051684126,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/06/2017,1782,6011,810,2017-06-05 00:00:00,25000.0,1,87582.84,-1,5,6,2017,0,False,11.0,10.12667110305036,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
01/12/2016,9028,6011,810,2016-12-19 13:28:41,900.0,0,0.0,-1,19,12,2016,0,False,11.0,6.803505257608338,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
01/05/2017,443,4812,810,2017-05-20 00:00:00,700.0,1,103713.54,-1,20,5,2017,5,True,5.0,6.55250788703459,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/01/2017,6776,5411,810,2017-01-29 00:00:00,114.0,0,0.0,-1,29,1,2017,6,True,17.0,4.74493212836325,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/07/2017,9708,5734,840,2017-07-14 00:00:00,1.0,0,0.0,-1,14,7,2017,4,False,15.0,0.6931471805599453,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/10/2017,2853,5411,810,2017-10-03 00:00:00,66.0,1,239740.62,-1,3,10,2017,1,False,17.0,4.204692619390966,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/03/2017,2524,6011,810,2017-03-14 07:11:02,20000.0,0,0.0,-1,14,3,2017,1,False,11.0,9.90353755128617,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
01/12/2016,6175,5411,810,2016-12-07 00:00:00,229.0,0,0.0,-1,7,12,2016,2,False,17.0,5.438079308923196,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/03/2017,1544,6011,810,2017-03-31 15:13:16,10000.0,1,91224.49,-1,31,3,2017,4,False,11.0,9.210440366976517,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
01/07/2017,5504,5411,810,2017-07-03 00:00:00,363.61,1,143103.02,-1,3,7,2017,0,False,17.0,5.898828289186049,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/04/2017,2258,5813,810,2017-04-15 00:00:00,80.0,1,242839.03,-1,15,4,2017,5,True,15.0,4.394449154672439,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/11/2016,2254,5411,810,2016-11-09 00:00:00,2874.0,1,333.4,-1,9,11,2016,2,False,17.0,7.963807953231451,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/02/2017,3816,5812,810,2017-02-26 00:00:00,740.0,1,100999.75,-1,26,2,2017,6,True,15.0,6.608000625296087,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/11/2016,9830,5541,810,2016-11-19 00:00:00,1000.0,0,0.0,-1,19,11,2016,5,True,1.0,6.90875477931522,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/03/2017,3736,5411,810,2017-03-21 00:00:00,336.0,1,83969.42,-1,21,3,2017,1,False,17.0,5.820082930352362,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/07/2017,4159,9399,810,2017-07-04 00:00:00,252.5,1,254284.04,-1,4,7,2017,1,False,4.0,5.535363823031238,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/12/2017,885,5411,810,2017-12-13 00:00:00,5952.0,1,475091.48,-1,13,12,2017,2,False,17.0,8.69165057315339,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/11/2016,8297,5499,810,2016-11-05 00:00:00,135.0,0,0.0,-1,5,11,2016,5,True,17.0,4.912654885736052,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/06/2017,718,5411,810,2017-06-22 00:00:00,682.36,1,85820.33,-1,22,6,2017,3,False,17.0,6.527021807093156,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/03/2017,6990,6011,810,2017-03-11 16:39:06,13500.0,0,0.0,1,11,3,2017,5,True,11.0,9.510519035757246,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
01/01/2017,1278,5541,810,2017-01-12 00:00:00,1000.0,1,1000.0,-1,12,1,2017,3,False,1.0,6.90875477931522,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/12/2016,8237,5411,810,2016-12-15 00:00:00,360.42,1,7624.83,-1,15,12,2016,3,False,17.0,5.890040716970018,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/05/2017,1885,6011,810,2017-05-04 16:32:09,7500.0,1,20947.5,-1,4,5,2017,3,False,11.0,8.922791623969637,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
01/01/2017,3103,5411,810,2017-01-23 00:00:00,148.0,1,8513.2,-1,23,1,2017,0,False,17.0,5.003946305945459,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/01/2017,7973,5411,810,2017-01-21 00:00:00,456.0,1,20820.89,-1,21,1,2017,5,True,17.0,6.124683390894205,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/06/2017,5299,5812,810,2017-06-26 00:00:00,620.0,1,733241.17,-1,26,6,2017,0,False,15.0,6.431331081933479,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/11/2016,7622,5533,810,2016-11-03 00:00:00,125.0,0,0.0,-1,3,11,2016,3,False,1.0,4.836281906951478,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/05/2017,8349,5812,810,2017-05-09 00:00:00,528.0,0,0.0,-1,9,5,2017,1,False,15.0,6.270988431858299,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/07/2017,1068,5411,810,2017-07-03 00:00:00,474.0,1,165020.93,-1,3,7,2017,0,False,17.0,6.163314804034641,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/10/2017,4610,5814,810,2017-10-07 00:00:00,748.0,1,293725.13,-1,7,10,2017,5,True,15.0,6.618738983517219,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/09/2017,274,5499,810,2017-09-12 00:00:00,109.0,1,130164.1,-1,12,9,2017,1,False,17.0,4.700480365792417,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/11/2016,2086,5814,810,2016-11-04 00:00:00,305.0,1,134490.65,-1,4,11,2016,4,False,15.0,5.723585101952381,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/04/2017,2364,6011,810,2017-04-26 18:20:59,200000.0,1,68534.21,-1,26,4,2017,2,False,11.0,12.206077645517674,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
01/07/2017,4211,4511,810,2017-07-31 00:00:00,52000.0,0,0.0,1,31,7,2017,0,False,18.0,10.859018228147887,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
01/05/2017,2832,5211,810,2017-05-20 00:00:00,2925.0,1,60350.46,-1,20,5,2017,5,True,17.0,7.98139158158007,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/12/2016,2282,6011,810,2016-12-13 00:00:00,35000.0,1,22235.4,-1,13,12,2016,1,False,11.0,10.463131911491967,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
01/04/2017,6204,5541,810,2017-04-17 00:00:00,1000.0,0,0.0,-1,17,4,2017,0,False,1.0,6.90875477931522,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/02/2017,9078,5411,810,2017-02-03 00:00:00,528.0,1,288486.11,-1,3,2,2017,4,False,17.0,6.270988431858299,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/12/2016,9371,5499,810,2016-12-17 00:00:00,679.0,1,41905.36,-1,17,12,2016,5,True,17.0,6.522092798170152,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/03/2017,5239,4722,978,2017-03-05 00:00:00,818.58,1,129984.94,-1,5,3,2017,6,True,18.0,6.708792013919618,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/09/2017,1217,5813,810,2017-09-23 00:00:00,450.0,1,356597.69,-1,23,9,2017,5,True,15.0,6.111467339502679,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/12/2017,4820,5411,810,2017-12-15 00:00:00,504.84,1,6476.09,-1,15,12,2017,4,False,17.0,6.226220413750358,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/05/2017,6438,5812,810,2017-05-13 00:00:00,950.0,0,0.0,-1,13,5,2017,5,True,15.0,6.85751406254539,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/09/2017,652,5812,810,2017-09-07 00:00:00,645.0,1,25228.22,-1,7,9,2017,3,False,15.0,6.470799503782602,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/09/2017,4938,5814,810,2017-09-09 00:00:00,835.0,1,11494.62,-1,9,9,2017,5,True,15.0,6.728628613084702,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/03/2018,3352,7011,980,2018-03-04 00:00:00,2757.57,1,366112.04,-1,4,3,2018,6,True,10.0,7.922467708500722,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
01/08/2017,4183,6011,810,2017-08-16 00:00:00,3000.0,1,132726.55,-1,16,8,2017,2,False,11.0,8.006700845440367,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
01/07/2017,4546,5814,810,2017-07-21 00:00:00,650.85,1,575421.59,-1,21,7,2017,4,False,15.0,6.479814474108788,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/12/2016,5641,5411,810,2016-12-11 00:00:00,205.8,0,0.0,-1,11,12,2016,6,True,17.0,5.331752142634274,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/03/2017,7921,5814,810,2017-03-18 00:00:00,1168.5,0,0.0,-1,18,3,2017,5,True,15.0,7.064331586024234,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/06/2017,2519,5499,810,2017-06-05 00:00:00,30.0,1,224125.16,-1,5,6,2017,0,False,17.0,3.4339872044851463,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/05/2017,520,4829,810,2017-05-12 05:26:35,14124.0,0,0.0,1,12,5,2017,4,False,11.0,9.555701556014641,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
01/03/2017,3144,7997,810,2017-03-14 00:00:00,300.0,1,14194.63,-1,14,3,2017,1,False,14.0,5.707110264748875,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/01/2017,9399,4816,810,2017-01-14 00:00:00,1000.0,1,117766.8,-1,14,1,2017,5,True,5.0,6.90875477931522,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/05/2017,3731,5999,810,2017-05-04 15:55:47,100.0,1,200540.36,-1,4,5,2017,3,False,15.0,4.61512051684126,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/12/2016,8346,5912,810,2016-12-18 00:00:00,2122.0,1,14100.51,-1,18,12,2016,6,True,15.0,7.660585461703256,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/08/2017,2027,5812,810,2017-08-07 00:00:00,310.0,1,169479.94,-1,7,8,2017,0,False,15.0,5.739792912179234,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/12/2016,8377,5411,810,2016-12-13 00:00:00,470.0,0,0.0,-1,13,12,2016,1,False,17.0,6.154858094016418,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/04/2017,375,5912,810,2017-04-23 00:00:00,360.9,1,239923.5,-1,23,4,2017,6,True,15.0,5.891367930569697,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/07/2017,8688,5411,810,2017-07-15 00:00:00,17.4,1,107.0,-1,15,7,2017,5,True,17.0,2.91235066461494,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/01/2017,7982,5651,810,2017-01-25 00:00:00,399.0,1,333411.7,-1,25,1,2017,2,False,8.0,5.991464547107982,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/07/2017,6299,5999,810,2017-07-14 00:00:00,30.0,0,0.0,-1,14,7,2017,4,False,15.0,3.4339872044851463,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/09/2017,4261,5661,810,2017-09-20 00:00:00,8896.0,1,60309.74,-1,20,9,2017,2,False,8.0,9.093469420244768,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/05/2017,6011,6011,810,2017-05-05 15:35:58,10000.0,0,0.0,-1,5,5,2017,4,False,11.0,9.210440366976517,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
01/08/2017,1329,5812,810,2017-08-20 00:00:00,930.0,1,387767.99,-1,20,8,2017,6,True,15.0,6.836259277277067,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/07/2017,3742,5912,810,2017-07-01 00:00:00,610.0,0,0.0,-1,1,7,2017,5,True,15.0,6.415096959171596,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/02/2017,1104,5814,810,2017-02-08 00:00:00,386.75,1,1543.0,-1,8,2,2017,2,False,15.0,5.960360802056648,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/03/2017,6815,5699,810,2017-03-22 00:00:00,13517.0,1,1188.34,-1,22,3,2017,2,False,8.0,9.511777409660299,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/07/2017,4392,5411,810,2017-07-21 00:00:00,2055.0,1,34188.07,-1,21,7,2017,4,False,17.0,7.628517626575055,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/04/2017,98,5411,810,2017-04-14 00:00:00,1411.12,1,180482.96,-1,14,4,2017,4,False,17.0,7.25284740027779,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
01/03/2017,61,5331,810,2017-03-17 00:00:00,96.0,1,298403.49,-1,17,3,2017,4,False,17.0,4.574710978503383,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
01/03/2017,1367,7523,810,2017-03-23 00:00:00,710.5,1,4851.8,-1,23,3,2017,3,False,3.0,6.567375417529907,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/04/2017,6564,5411,810,2017-04-15 00:00:00,299.0,1,55067.52,-1,15,4,2017,5,True,17.0,5.703782474656201,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/03/2017,9947,5411,810,2017-03-24 00:00:00,350.4,0,0.0,-1,24,3,2017,4,False,17.0,5.861925175752996,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/02/2018,2143,5814,810,2018-02-09 00:00:00,350.0,0,0.0,-1,9,2,2018,4,False,15.0,5.860786223465865,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/09/2017,2268,7523,810,2017-09-28 00:00:00,195.0,1,8216.31,-1,28,9,2017,3,False,3.0,5.278114659230518,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/06/2017,5656,6011,810,2017-06-19 10:40:09,34000.0,0,0.0,-1,19,6,2017,0,False,11.0,10.434145214930487,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
01/03/2017,1991,5912,810,2017-03-06 00:00:00,10000.0,1,613814.35,-1,6,3,2017,0,False,15.0,9.210440366976517,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/07/2017,4832,5814,810,2017-07-13 00:00:00,137.0,1,44694.1,-1,13,7,2017,3,False,15.0,4.927253685157205,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/09/2017,1000,5912,810,2017-09-09 00:00:00,578.1,1,8573.11,-1,9,9,2017,5,True,15.0,6.361475174231744,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/06/2017,2726,5691,810,2017-06-26 00:00:00,499.0,1,190850.33,-1,26,6,2017,0,False,8.0,6.214608098422191,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/08/2017,6212,5912,810,2017-08-14 00:00:00,205.0,0,0.0,-1,14,8,2017,0,False,15.0,5.327876168789581,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/01/2017,4891,5912,810,2017-01-29 00:00:00,214.9,1,64615.76,-1,29,1,2017,6,True,15.0,5.3748153375207615,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/05/2017,54,5814,810,2017-05-02 00:00:00,49.0,0,0.0,-1,2,5,2017,1,False,15.0,3.912023005428146,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
01/07/2017,4419,6011,810,2017-07-05 16:41:57,40000.0,0,0.0,-1,5,7,2017,2,False,11.0,10.596659732783579,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
01/05/2017,2063,5411,933,2017-05-01 00:00:00,3.55,1,61488.6,-1,1,5,2017,0,False,17.0,1.515127232962859,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/04/2017,3157,6011,810,2017-04-01 13:10:20,5000.0,1,102638.99,1,1,4,2017,5,True,11.0,8.517393171418904,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
01/11/2016,6587,5814,810,2016-11-22 00:00:00,535.0,1,124601.51,-1,22,11,2016,1,False,15.0,6.284134161070802,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/05/2017,3010,5499,810,2017-05-17 00:00:00,579.54,1,141746.53,-1,17,5,2017,2,False,17.0,6.363958704879447,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/01/2017,10214,8099,810,2017-01-19 00:00:00,1450.0,0,0.0,-1,19,1,2017,3,False,13.0,7.280008252884188,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/08/2017,4945,5611,810,2017-08-10 00:00:00,7000.0,1,4750571.61,-1,10,8,2017,3,False,8.0,8.853808274977197,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/07/2017,8056,5499,810,2017-07-29 00:00:00,47.0,0,0.0,-1,29,7,2017,5,True,17.0,3.8712010109078907,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/07/2017,1007,6011,810,2017-07-12 13:21:22,1400.0,1,364235.29,-1,12,7,2017,2,False,11.0,7.244941546337007,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
01/06/2017,847,6011,810,2017-06-26 17:13:15,21000.0,1,213454.21,-1,26,6,2017,0,False,11.0,9.952325334619427,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
01/07/2017,8446,5499,810,2017-07-07 00:00:00,295.84,1,12.8,-1,7,7,2017,4,False,17.0,5.693193273101933,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/12/2016,6776,5411,810,2016-12-04 00:00:00,189.0,0,0.0,-1,4,12,2016,6,True,17.0,5.247024072160486,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/08/2017,4355,6012,810,2017-08-23 22:28:21,15000.0,0,0.0,1,23,8,2017,2,False,11.0,9.61587214452889,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
01/05/2017,3707,5411,810,2017-05-04 00:00:00,190.0,1,139155.97,-1,4,5,2017,3,False,17.0,5.25227342804663,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/12/2016,7003,5499,810,2016-12-01 00:00:00,200.7,1,9635.05,-1,1,12,2016,3,False,17.0,5.3067814449601665,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/12/2016,6160,4121,810,2016-12-11 00:00:00,459.58,1,157837.39,-1,11,12,2016,6,True,18.0,6.13248656481987,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/12/2016,9786,7299,810,2016-12-09 00:00:00,9500.0,1,111083.69,-1,9,12,2016,4,False,7.0,9.15915233520675,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/08/2017,3088,5533,810,2017-08-19 00:00:00,50.0,0,0.0,-1,19,8,2017,5,True,1.0,3.9318256327243257,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/12/2016,8809,5541,810,2016-12-29 00:00:00,1500.5,0,0.0,-1,29,12,2016,3,False,1.0,7.314219887423385,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/08/2017,525,4121,810,2017-08-12 00:00:00,155.0,1,492085.83,-1,12,8,2017,5,True,18.0,5.049856007249537,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/09/2017,274,5411,810,2017-09-03 00:00:00,440.24,1,130164.1,-1,3,9,2017,6,True,17.0,6.089588945101181,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/11/2016,5263,5411,810,2016-11-19 00:00:00,594.0,1,1400.0,-1,19,11,2016,5,True,17.0,6.38856140554563,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/02/2017,6776,5814,810,2017-02-27 00:00:00,143.0,0,0.0,-1,27,2,2017,0,False,15.0,4.969813299576001,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/01/2017,8216,5814,810,2017-01-29 00:00:00,100.0,0,0.0,-1,29,1,2017,6,True,15.0,4.61512051684126,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/08/2017,1525,5999,810,2017-08-14 07:05:42,290.0,1,209698.48,-1,14,8,2017,0,False,15.0,5.673323267171493,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/05/2017,9675,5814,810,2017-05-31 00:00:00,550.0,0,0.0,-1,31,5,2017,2,False,15.0,6.311734809152915,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/02/2017,9508,5411,810,2017-02-23 00:00:00,762.5,0,0.0,-1,23,2,2017,3,False,17.0,6.637913124658687,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/07/2017,6639,7832,810,2017-07-16 00:00:00,255.0,0,0.0,-1,16,7,2017,6,True,14.0,5.545177444479562,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/12/2016,9894,6012,810,2016-12-02 15:08:51,100.0,1,554.0,1,2,12,2016,4,False,11.0,4.61512051684126,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
01/03/2017,1570,5812,980,2017-03-29 00:00:00,225.0,1,39444.76,-1,29,3,2017,2,False,15.0,5.420534999272286,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/04/2017,8064,5812,810,2017-04-13 00:00:00,2060.0,0,0.0,-1,13,4,2017,3,False,15.0,7.630946580890459,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/01/2017,1416,6011,810,2017-01-16 00:00:00,5000.0,1,361240.17,-1,16,1,2017,0,False,11.0,8.517393171418904,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
01/07/2017,4480,5411,348,2017-07-30 00:00:00,564.0,1,194646.21,-1,30,7,2017,6,True,17.0,6.336825731146441,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/01/2017,9937,5311,810,2017-01-05 00:00:00,120.0,0,0.0,-1,5,1,2017,3,False,17.0,4.795790545596741,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/07/2017,3919,5814,810,2017-07-09 00:00:00,457.78,0,0.0,-1,9,7,2017,6,True,15.0,6.128570792325982,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/11/2017,3258,5411,810,2017-11-21 00:00:00,335.0,1,255137.37,-1,21,11,2017,1,False,17.0,5.817111159963204,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/12/2016,9212,6012,810,2016-12-11 10:53:30,32500.0,0,0.0,1,11,12,2016,6,True,11.0,10.389026137075234,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
01/05/2017,430,6012,810,2017-05-27 11:48:47,29000.0,1,10750.09,1,27,5,2017,5,True,11.0,10.275085591132715,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
01/08/2017,9279,5411,810,2017-08-23 00:00:00,465.27,0,0.0,-1,23,8,2017,2,False,17.0,6.1447648654804015,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/07/2017,8691,5411,978,2017-07-02 00:00:00,22.55,0,0.0,-1,2,7,2017,6,True,17.0,3.159125820462427,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/04/2017,5055,5411,810,2017-04-30 00:00:00,1264.0,1,15887.31,-1,30,4,2017,6,True,17.0,7.142827401161621,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/06/2017,2532,5411,810,2017-06-19 00:00:00,1130.5,1,298394.91,-1,19,6,2017,0,False,17.0,7.031299465073592,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/07/2017,1326,5999,810,2017-07-17 16:12:06,3353.03,1,277715.86,-1,17,7,2017,0,False,15.0,8.11791788688698,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/01/2017,7930,5411,810,2017-01-31 00:00:00,1874.0,1,197031.27,-1,31,1,2017,1,False,17.0,7.536363938404511,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/05/2017,6617,5812,810,2017-05-16 00:00:00,120.0,1,39648.9,-1,16,5,2017,1,False,15.0,4.795790545596741,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
